Semantic_Similarity,Distance_km,Experience_Months,Label
0.6934614181518555,4.819548107674965,23,1
0.4743336737155914,45.13011982719208,52,1
0.5379590392112732,22.788814491680554,10,1
0.204659879207611,10.118168239761516,54,0
0.653705358505249,15.297831207532624,10,1
0.4320798814296722,28.9609784470948,51,0
0.2933411598205566,8.838639146961585,23,0
0.469043493270874,42.83071420461877,57,0
0.4814230799674988,37.92597649176051,7,0
0.1727252453565597,35.97314779754684,27,0
0.243424654006958,21.604651988755187,54,0
0.4596085250377655,31.36544203512216,2,0
0.350908875465393,29.20489844563678,15,0
0.4573290646076202,32.492330077741,5,1
0.4374517798423767,4.222216056994455,19,0
0.6470483541488647,20.79037010853048,23,1
0.3597500622272491,2.080708693094624,37,0
0.3544849455356598,24.699540962225942,15,1
0.3435107469558716,16.493060616639266,9,1
0.4927746653556824,7.226209443302345,10,0
0.5192197561264038,5.170148386127583,56,1
0.4944635033607483,29.3822286088856,57,1
0.2010119259357452,8.529648426844306,13,1
0.3957375586032867,46.25600591883986,11,0
0.2880691885948181,29.053056985019747,3,0
0.3652602136135101,17.343490226741853,57,0
0.3748325705528259,29.54577457407084,42,0
0.279905617237091,1.140193551484875,45,1
0.2764580845832824,47.927960662072266,17,0
0.4098464846611023,24.11517184714501,38,0
0.4612430930137634,39.13676136251432,3,0
0.5308939218521118,4.136499996121929,40,0
0.3128213882446289,24.332916541908016,34,0
0.3763656616210937,24.53534971772605,19,0
0.5879542231559753,46.89132274874914,42,1
0.5237599015235901,28.58640261880377,38,1
0.4626736640930176,23.67447005284769,26,1
0.1819950640201568,13.34878315459468,11,0
0.3236018419265747,16.57844986712761,1,1
0.3292954564094543,26.03362012357689,56,1
0.3924707770347595,21.945573015252336,16,1
0.1893444806337356,1.0806039940165213,18,0
0.4419470727443695,41.31459620971789,40,1
0.4528995752334595,44.808038591988335,15,0
0.2987131476402282,7.012454449930539,22,1
0.5156290531158447,27.70180717695247,42,1
0.2145560383796692,5.428787056772178,35,1
0.3498402237892151,33.61200465199058,39,1
0.2989962100982666,14.061689191950416,0,0
0.5317079424858093,32.97113173459509,27,1
0.3364002704620361,36.34973071434413,28,0
0.2288930416107177,38.43237459588285,37,0
0.553866982460022,5.387047297794828,9,1
0.5592383742332458,45.80059225688039,9,0
0.333739161491394,11.51069954474404,45,0
0.2086569815874099,1.870627808808989,40,0
0.3566155135631561,27.74262346957417,48,1
0.233953595161438,18.546114193121937,16,1
0.5455349683761597,41.489487156620655,59,1
0.385279893875122,40.41257360321509,16,0
0.6136909127235413,15.856944641135769,39,1
0.5710066556930542,47.644969753487246,9,1
0.1653491854667663,14.545891907005933,55,0
0.3374872803688049,25.75285646158573,19,0
0.3552146553993225,12.798254528380138,48,0
0.167365163564682,46.80217850244816,19,0
0.3368074297904968,8.230390879100907,47,0
0.4983473122119903,2.2455309696164494,27,1
0.346290111541748,21.754853000151897,3,1
0.352642297744751,49.61877820279185,11,1
0.3282485008239746,44.5838633127457,41,0
0.2221017777919769,37.43040097284746,11,0
0.6574705243110657,44.53962454392624,16,1
0.2741552591323852,44.67233198489316,32,1
0.6129443049430847,25.94291801932245,15,1
0.3974289298057556,15.79645259153965,7,1
0.4446814358234405,38.6006216055494,37,0
0.3562669157981872,33.08306315838806,41,0
0.2566832900047302,18.682886443685504,43,0
0.4129387140274048,4.723333403075763,56,1
0.4056574702262878,37.3394805674513,7,0
0.2871769964694977,13.123025796143232,25,0
0.2480084151029586,46.840657526688965,14,0
0.3629413843154907,12.048528750284238,54,1
0.187101811170578,6.137896620574301,32,0
0.431498259305954,41.55563360624531,5,1
0.368935227394104,7.664215831224702,41,0
0.339567482471466,8.963415407886954,2,1
0.6630858182907104,29.96913957604217,16,1
0.371086835861206,43.72810204187322,43,1
0.4746442139148712,9.821733285728662,30,1
0.1846338212490081,15.51618364500474,45,0
0.4177706837654114,38.87024191205888,34,1
0.3119247555732727,48.59132130304837,50,0
0.6573977470397949,25.037059310117115,33,1
0.440193235874176,7.194875127562539,3,1
0.3205465674400329,0.6968143854100772,4,1
0.5881246328353882,11.482801499942765,46,1
0.294173389673233,6.591110889326052,2,0
0.2886894643306732,33.88293368064287,22,1
0.5331326723098755,6.091625231426557,0,0
0.5036951303482056,25.31649658103165,18,1
0.5480154752731323,34.71312178214433,35,1
0.4612559676170349,29.05583046104512,10,1
0.3540666699409485,9.98878258300288,27,0
0.3708149194717407,40.206226309113134,59,0
0.279876708984375,35.770356480790085,4,0
0.325714498758316,36.94920019577709,3,0
0.4562916755676269,6.552887577865663,16,0
0.1934479176998138,6.187690182517231,49,0
0.3174051940441131,46.37812755032538,24,0
0.5306587219238281,19.87890969124703,38,1
0.6144274473190308,15.047434589046988,2,0
0.3369747400283813,24.429202267576667,44,1
0.3679143786430359,33.14321063817912,4,1
0.3819422423839569,47.781162852348494,42,1
0.4678202271461487,14.32231134410275,8,1
0.4714188873767853,46.24042146560136,51,1
0.3261036872863769,1.2429745693128158,17,1
0.6247637271881104,27.759902116341237,11,1
0.307637095451355,31.69875558405425,20,0
0.4651683568954468,5.294870187537665,0,1
0.5766607522964478,7.016979853195632,9,1
0.7637606859207153,20.95571596581519,35,1
0.400875449180603,48.31159560715909,18,1
0.417128711938858,29.802127661718643,21,1
0.1629905849695205,46.65116108001056,48,0
0.408353328704834,40.21804578064854,7,1
0.4217433333396911,23.369080077764576,23,1
0.2917085587978363,39.23817246260937,11,0
0.6313008666038513,0.8918391988493868,28,1
0.1666934937238693,5.457199838286747,19,0
0.315152645111084,41.47143074413682,2,0
0.4790816009044647,39.84085441625809,4,1
0.3749315738677978,11.632037098321684,51,1
0.1934522092342376,26.538479529952674,3,0
0.3203977346420288,30.300791035000547,46,0
0.3922185897827148,43.38694768880056,54,0
0.4526944756507873,30.155357866936285,27,0
0.3310039043426513,20.62857846368401,18,0
0.4073816835880279,18.70920217035913,46,0
0.6462625861167908,21.29410431867549,58,1
0.2266318500041961,32.59655127899871,7,1
0.3620374202728271,43.37453158761625,57,0
0.4581922590732574,22.694844103814987,56,0
0.4008700847625732,12.391978147567906,8,1
0.4098106324672699,11.833118149879056,3,0
0.3787351250648498,37.30071401217232,42,0
0.33563232421875,40.82843817119552,4,0
0.4264840483665466,5.263903992706248,36,0
0.3465586602687835,3.327942847758908,3,0
0.4610039591789245,29.721683187822588,41,1
0.6416659355163574,7.308662209634914,13,1
0.4574829936027527,41.23320952281706,5,0
0.2399645894765854,15.516733696203724,3,0
0.6119942665100098,7.193596648557133,11,1
0.2685466110706329,46.048523624372514,32,0
0.52236407995224,8.276586136763909,4,0
0.4306855797767639,14.236004116896778,48,1
0.5185950994491577,7.680669759602932,36,1
0.3517783582210541,5.774503183267749,17,1
0.2016600370407104,1.0574008168220017,59,0
0.3523992002010345,2.7697704582130056,39,0
0.3166211247444153,8.732073546792634,40,1
0.5103639364242554,2.6690966313587694,10,0
0.4238747060298919,29.55719080554856,42,0
0.5857144594192505,34.03572633997532,33,1
0.2528974413871765,19.681522841601414,59,0
0.5585957765579224,15.89955484760247,28,1
0.4232474565505981,25.226311851111504,40,1
0.3551208972930908,43.75024711173043,20,0
0.385809063911438,42.5565813411103,2,0
0.5781055688858032,2.173753100639597,7,1
0.5191617012023926,9.074920479826204,52,1
0.5814059972763062,11.8372435552198,44,1
0.5515817999839783,12.469378791610591,21,1
0.590923547744751,28.56163258713864,41,1
0.519591212272644,20.81312128515961,0,1
0.4036466777324676,2.4627059963797,2,0
0.3612471222877502,18.68070692297858,30,0
0.536255419254303,26.18764743588186,37,1
0.3649319410324096,5.083595145185798,56,0
0.5303242206573486,41.67292768942799,45,1
0.371115118265152,2.598093323255213,15,1
0.317438006401062,46.24209345090311,48,1
0.3781891465187073,4.955657078993775,29,0
0.2369556277990341,42.178747579887634,49,1
0.3044202625751495,45.132657196380855,10,0
0.3618069291114807,48.97853402932964,1,0
0.6366690993309021,40.10129401367968,3,1
0.2014590501785278,38.97387703856644,59,0
0.2670868039131164,32.124163799777385,4,0
0.6138133406639099,38.94981772890645,56,1
0.3331029117107391,6.727610420657354,43,0
0.4503867030143738,26.803401797381863,8,0
0.1943807899951934,25.711143509520724,51,0
0.3318699598312378,42.878607206127874,8,0
0.5104467868804932,23.13996827967579,8,0
0.4046777486801147,19.254474805017672,34,1
0.5672272443771362,31.978163561855503,17,1
0.3199154138565063,13.323165875042305,17,0
0.3571287989616394,6.988420547697843,11,1
0.2517980933189392,23.89386370118729,36,0
0.4457259774208069,20.84446842974425,1,0
0.3687177300453186,11.628497026443686,14,0
0.3678561449050903,18.3755905057564,33,0
0.3590139746665954,18.31962249131237,29,0
0.2325061559677124,16.374778220627274,41,0
0.2869469225406647,18.973203986346448,12,0
0.2946992516517639,34.28716727279727,38,0
0.4182424247264862,14.843823728564264,45,0
0.3424844145774841,47.442896335767024,23,0
0.5575841665267944,45.81740097690889,15,1
0.4119518995285034,24.04552141500393,33,0
0.4615626335144043,16.41806025023444,34,0
0.4766807854175567,26.77173949150016,5,1
0.6606353521347046,42.42802443868123,33,1
0.5647051930427551,32.6293670280051,9,1
0.4083409011363983,40.219591397353874,34,0
0.6190372705459595,26.63611380328701,55,1
0.3121433854103088,31.64588146338104,32,0
0.4890497028827667,14.407780709123086,45,1
0.5208604335784912,36.74465811551454,18,1
0.5558148622512817,10.120229656285918,55,1
0.4358332455158233,34.73990644092491,48,0
0.1867997050285339,43.0359534162947,55,0
0.5511430501937866,6.605141865077196,44,1
0.4322157502174377,30.71898702709599,38,0
0.410296618938446,4.75478741149673,31,0
0.4724215865135193,36.28578141357134,55,1
0.2210798263549804,4.224660941176012,50,0
0.4937545657157898,46.7969911350313,25,1
0.4122515916824341,6.870396501890108,5,1
0.3186575174331665,47.944012295454016,0,1
0.493451863527298,40.04420880425484,14,1
0.3498924970626831,29.684100223317703,3,1
0.4894654750823974,39.13120523147735,12,1
0.3567246794700622,39.75574194915429,6,0
0.4134261608123779,47.30135314086652,58,0
0.6390471458435059,12.66916769195936,5,1
0.3576293885707855,29.50379476791546,37,0
0.3643662929534912,4.752459878220061,21,1
0.5119884610176086,30.808285001206063,10,1
0.4529716372489929,8.56456520463944,42,0
0.3766750693321228,28.247530573622093,58,0
0.3943215906620025,28.621525701692484,47,0
0.3439783453941345,23.299257649061367,58,1
0.3957017660140991,26.13158877565614,35,0
0.4601772427558899,38.1961695003294,40,1
0.3832749724388122,39.96223582560333,8,1
0.6394252777099609,24.607660778771457,51,1
0.5887224674224854,29.979672076130612,44,1
0.3710286617279053,46.56181178450509,15,0
0.5048061013221741,5.98667942505614,21,1
0.3946139812469482,5.855178295005525,36,0
0.4431417882442474,4.385450595538421,0,0
0.4322724342346191,32.89316425202639,49,1
0.3089156448841095,20.930415039518973,16,0
0.6032252311706543,38.716070807092166,4,1
0.6518407464027405,33.56157066542963,19,1
0.5012346506118774,16.68188791641191,50,1
0.3845763206481933,44.91832736807679,16,0
0.1472414135932922,38.12660735353261,32,0
0.353498101234436,13.526747045508786,48,0
0.651972770690918,18.2096008886027,2,1
0.5371476411819458,15.721999010213144,45,0
0.3181979656219482,7.880582431249983,17,0
0.5370088815689087,7.389168627109583,41,1
0.244669571518898,46.8063731687872,11,0
0.5153927803039551,21.895201859937664,8,0
0.28920379281044,19.16599113887049,47,0
0.3070818781852722,36.4842854338689,48,0
0.4489501118659973,27.649653262645,58,0
0.3815861344337463,46.80699934192311,40,1
0.4632863402366638,39.01507469546961,27,1
0.2020644545555114,23.96847820622702,11,0
0.6838417649269104,18.817973674041312,17,1
0.2970886528491974,49.3315772462161,38,0
0.4794235825538635,35.88801180018217,20,1
0.3402287065982818,47.55973300019205,29,0
0.5650597810745239,5.923928860852068,10,1
0.4147115349769592,42.52668395953913,26,0
0.6108738780021667,31.85369419956038,14,1
0.5373744964599609,6.096083916755629,6,0
0.2069883048534393,29.412899998461032,7,0
0.2731814384460449,34.30481825527244,31,0
0.1726374626159668,0.6151342944301419,21,0
0.4030571579933166,22.71589809208733,5,0
0.537458598613739,41.26997555981606,30,0
0.3144789636135101,14.767951267204491,9,0
0.4007095098495483,22.92740408992756,0,1
0.3729211091995239,22.11570635339466,7,0
0.4387385547161102,15.09636957212458,26,1
0.208781361579895,45.92209477577771,57,0
0.5787534713745117,39.06470177157579,14,1
0.3548223376274109,5.529420549805525,17,0
0.5839588046073914,49.851732891878655,14,1
0.5535401105880737,43.96000121538727,21,0
0.3307624459266662,14.195421893201948,43,0
0.1971085518598556,41.84482898304691,19,1
0.2326107025146484,5.320976593569143,39,0
0.3519192039966583,49.95523652371193,53,0
0.4594016075134277,33.28423680532684,56,0
0.2631315588951111,32.50625077793985,33,0
0.3716416954994201,4.522036349206637,42,0
0.3072832822799682,44.85166994483127,55,0
0.3708964586257934,1.4499751602234712,47,1
0.3651404976844787,12.041402902057351,17,1
0.315191388130188,7.151093758331751,7,0
0.5416330695152283,38.83839703461093,6,0
0.4754730463027954,9.910211360644894,52,1
0.5011299252510071,45.53191135654426,33,1
0.233994647860527,32.81345196637451,17,0
0.3750041723251343,1.8081355247348108,20,0
0.2731541991233825,0.2714917064350231,16,0
0.4279834032058716,2.582895850719946,48,0
0.4762070178985595,30.296258882386383,36,1
0.3686577081680298,40.074090542970765,52,1
0.3911870718002319,11.927641031369424,18,1
0.5072674751281738,42.47044214615365,28,1
0.3325645327568054,2.8615970076630197,7,1
0.600036084651947,40.04819268208381,58,1
0.4998185336589813,46.38977150861402,30,1
0.7013526558876038,38.60541995521903,33,1
0.2486619651317596,34.90603919893186,24,0
0.5344254970550537,41.89901093276915,16,1
0.4017715752124786,2.0075649773533213,56,1
0.4538870453834533,10.089105535952768,29,1
0.4498731791973114,6.246183965282154,40,1
0.2662351727485657,25.226549509649328,2,0
0.5945614576339722,37.25940641644223,16,1
0.2373432517051696,31.500592228819933,48,0
0.1522307842969894,42.55655498809675,5,1
0.6266205310821533,7.760649622054544,6,1
0.2506890594959259,36.73105459675808,48,0
0.5794025659561157,9.652074543445204,18,1
0.4205483794212341,13.537937565890012,16,0
0.3654791712760925,35.4952348640652,33,0
0.3696245551109314,49.01023924493409,11,0
0.4941439628601074,30.57718029885348,2,1
0.3416394889354706,2.72501574956478,0,0
0.2575409710407257,30.81544849637664,4,0
0.5805432796478271,2.117527579008355,9,1
0.4752628207206726,44.20728556834086,41,1
0.2977185249328613,35.47891425503104,17,0
0.4348381161689758,8.65639232112516,4,1
0.3209630846977234,4.586050291209904,0,0
0.5210229158401489,9.176661444015949,28,1
0.4351767301559448,49.00135897770962,50,1
0.1220031082630157,22.92803212292449,20,0
0.3676925003528595,39.2040474170704,3,1
0.3973886668682098,31.82041710538884,13,1
0.4927984476089477,28.620657497931862,29,1
0.2281919419765472,7.256512733252485,11,0
0.2365512996912002,47.301222677904754,58,0
0.472870409488678,15.067131625735897,45,1
0.4234743118286133,28.90086079037711,20,0
0.5278052687644958,34.988797229453304,57,1
0.4333274960517883,32.461657762265446,19,1
0.2590667307376861,47.02972048477592,8,0
0.351578027009964,7.4219494960029,56,0
0.5504844784736633,25.417636922347103,57,1
0.2797704935073852,20.201719537038297,18,1
0.4244011044502258,23.708436474130902,35,1
0.2103771269321441,5.960876309887231,10,0
0.3664644360542297,6.704730493638267,38,0
0.4303398728370666,13.90377728906287,41,1
0.4178270101547241,15.235230188041566,42,1
0.2462092787027359,21.3951606840675,34,0
0.3475817739963531,30.549377351831414,42,0
0.385065883398056,31.731455870913152,33,0
0.2157705724239349,20.590544829278517,49,0
0.3781386017799377,20.43915547143485,10,0
0.1952998787164688,10.8814263348481,29,0
0.4552321135997772,29.41531242045041,24,1
0.4573702216148376,15.852045565861896,32,1
0.4564758241176605,1.802991713868185,8,0
0.1323811113834381,20.92000220784302,19,0
0.1700304448604583,23.70663375450852,57,1
0.2994754314422607,11.27964341021055,6,1
0.2495043277740478,28.622896656105784,38,0
0.5730158090591431,28.28859502159605,39,1
0.3842799067497253,35.10010905551857,28,0
0.4626785516738891,32.3974241100605,2,1
0.4315865039825439,32.62165282605158,2,0
0.4362439513206482,15.810707591202156,16,1
0.3609982430934906,39.371611099297695,6,1
0.4517050385475158,27.457219179983973,5,1
0.4922762513160705,21.570909758994507,9,1
0.4551223218441009,31.300624047052857,11,1
0.3474800288677215,18.032866722512715,50,0
0.2404484003782272,25.63696223033791,38,0
0.1641528606414795,36.835284424111016,1,0
0.3412321209907532,44.320144336185386,37,0
0.2928175330162048,46.05285986475958,8,0
0.5093821287155151,25.18164625915496,25,0
0.3875641226768493,26.01375573702845,2,0
0.3853276371955871,39.993520538191824,5,0
0.5401182770729065,15.722534587210063,7,0
0.3287374675273895,41.86911811725343,26,0
0.1932799220085144,24.70708232587117,27,0
0.4579993486404419,5.792836216763419,21,1
0.2222665548324585,3.602957353647185,37,0
0.2330856919288635,42.09966055197316,43,0
0.4856056571006775,2.778395845343895,43,1
0.475756287574768,14.030571806682795,34,0
0.189588114619255,16.70650202507729,32,0
0.4833644926548004,8.64972225957969,29,0
0.3488110899925232,15.694668490099462,14,1
0.2622658610343933,37.13462833625428,29,0
0.2648876011371612,0.7341421780035384,0,0
0.2262245118618011,41.358671226034325,57,0
0.5066342353820801,42.82740117872791,22,1
0.4519230723381042,18.613078659577408,45,1
0.5677309632301331,7.68064495303174,57,0
0.5968277454376221,30.04202039725404,29,1
0.449246883392334,5.983627793244716,51,1
0.2286036014556884,18.245968053912627,28,0
0.6529244184494019,47.92145904504862,7,1
0.5247491598129272,49.77322362918186,1,1
0.2963132858276367,38.60524456772928,8,0
0.432763397693634,15.54807549603831,56,1
0.3702429831027984,34.383252458304625,28,1
0.2972115874290466,35.27031827420063,19,1
0.2561022937297821,19.392084758182488,26,0
0.4530782103538513,32.04443172930797,15,0
0.4469098448753357,0.5363822487838121,52,1
0.2304099947214126,10.452882930112072,59,1
0.4358449280261993,26.25441514836306,5,0
0.5521645545959473,8.187565212914794,43,1
0.3558178544044494,8.295343393826682,20,0
0.2588346898555755,41.8152145275119,2,0
0.482797235250473,49.45665013418027,55,1
0.2584455013275146,27.798471401422415,3,0
0.3639595508575439,41.95348654408567,12,1
0.3731705546379089,49.516083216313625,1,1
0.4412881731986999,7.079794428438735,28,1
0.4938757121562958,22.412280662717556,35,1
0.2326245009899139,19.628635792095995,19,0
0.5330309271812439,4.002464182309251,4,1
0.6193467378616333,37.766508639737225,6,1
0.6147146224975586,21.68895136612965,56,1
0.4422861635684967,23.466346709520064,48,1
0.2275810241699218,7.533648690662009,56,0
0.3604422211647033,9.046332611543406,31,0
0.3378149569034576,45.35518110781075,32,0
0.2332372963428497,2.232454448713944,47,0
0.3513504862785339,11.642614247185312,36,0
0.3317411839962005,14.602966515726418,26,0
0.3990245163440704,24.50987712007932,17,0
0.419592946767807,29.3222586507398,29,0
0.4634063243865967,24.66449879253333,3,1
0.4361492693424225,4.205766727844101,11,1
0.5992314219474792,12.183372702785675,44,0
0.5949772000312805,42.17941923812706,52,0
0.4961751103401184,31.87943502392295,6,1
0.4430273771286011,32.45745250671372,5,1
0.5976760387420654,33.51016276756775,5,1
0.3829054832458496,38.14515095197645,47,1
0.4498969912528991,2.905424086072367,18,0
0.433329164981842,18.33041924663062,19,1
0.412883996963501,26.97637176308393,0,0
0.324076771736145,16.922824164866302,58,0
0.4873598515987396,42.223943664359325,26,1
0.24273781478405,24.128625429364696,47,1
0.4467261433601379,38.43137947296896,42,1
0.4557447731494903,42.60077584405845,8,1
0.3214908540248871,25.239574145174902,48,1
0.3807133436203003,45.477612193567495,33,0
0.4676082134246826,29.356197026849028,36,1
0.370384156703949,42.51371494168609,12,1
0.3425695300102234,17.029539779576215,50,0
0.5238651037216187,24.94084792657426,55,1
0.3983287811279297,26.570552050228883,24,1
0.2377000749111175,5.248985794803529,5,0
0.5264432430267334,19.927625335077032,50,1
0.4204849302768707,45.8668836275838,53,1
0.4757026433944702,31.54161201823712,30,1
0.5883786678314209,8.875329121848374,34,1
0.4045400023460388,16.94278178048025,13,0
0.6210976243019104,9.580150483134991,4,1
0.2421282529830932,1.241156589928627,56,0
0.2282028496265411,46.37302292520133,28,0
0.3002910017967224,22.41036641284357,16,0
0.5902130603790283,15.376753621039308,41,1
0.4701170921325683,29.92385957788683,1,0
0.4093915820121765,0.3657228146507818,4,0
0.6123934984207153,13.901105330040693,14,1
0.5000282526016235,35.15167328494463,27,1
0.401572585105896,31.68848865346315,22,0
0.4854787588119507,49.09029737712677,11,1
0.337023377418518,31.0178854829022,21,1
0.6425206661224365,23.87529368138664,20,1
0.3622507452964782,38.07162815920038,31,0
0.3534000515937805,45.16639359820265,33,1
0.5059736967086792,36.03479733591758,52,1
0.3371344804763794,48.16056117746898,48,0
0.3016097247600555,39.10025853690886,17,0
0.4295521378517151,43.34007191309632,54,0
0.3743276596069336,5.705203559181859,31,1
0.1376842856407165,36.62067514968938,11,0
0.4941558241844177,22.00443497636843,20,0
0.3270274102687835,27.65519012056376,44,0
0.2192952185869217,32.70512047411784,49,0
0.4512061476707458,48.49075583527847,22,0
0.1718801259994506,49.22890407158123,9,0
0.5046374201774597,14.411412274395264,11,1
0.4147164225578308,36.68767487189581,6,1
0.3889687657356262,37.49917689676343,41,0
0.2157743871212005,17.324643065652438,30,0
0.1840425133705139,6.19348874321105,27,0
0.6133912801742554,2.047348014285988,40,1
0.1536598801612854,38.86715637645893,49,0
0.5014880299568176,24.48498709084529,47,1
0.371461808681488,49.27700847474631,8,1
0.5351330041885376,23.24867280968265,35,1
0.2258777916431427,48.89584895369201,52,0
0.4394617676734924,20.578800109702996,46,0
0.5607240796089172,39.68410752799863,19,1
0.5260751247406006,4.240963615591603,23,0
0.4153981208801269,27.773085506888197,53,0
0.6599857807159424,40.10298934928621,1,1
0.4796963036060333,46.23508336099443,31,0
0.4330625832080841,41.12915453087158,6,0
0.6051489114761353,1.8485363600587112,53,1
0.5336445569992065,18.635117065336708,2,0
0.5247272849082947,2.4349236156925635,1,1
0.6650093793869019,5.4641145557279005,19,1
0.4911092519760132,33.765281433374206,12,1
0.7744837999343872,35.66290981558491,29,1
0.4013402462005615,38.68603413758132,17,1
0.426613837480545,43.27282740278314,21,1
0.4527917504310608,36.9715734238255,33,1
0.5056851506233215,40.0435796053316,33,1
0.1767963469028473,2.4481854911639624,56,0
0.5808238387107849,11.72675752206493,28,1
0.3641740679740906,31.094888668762287,33,1
0.6441633105278015,42.90626523124116,40,1
0.4537068009376526,0.2250062469829561,10,1
0.416274756193161,25.73146710581749,40,1
0.2298610806465149,33.86436996821986,51,0
0.4479130804538727,1.4803644564306606,19,0
0.3573992252349853,20.0677778776694,10,1
0.433124840259552,44.78174406918484,20,1
0.4743477404117584,33.580640442792934,16,1
0.1594423800706863,11.882918168029866,35,0
0.4697587192058563,42.63905648159563,51,0
0.4041133522987366,17.401571170475716,35,0
0.3294448256492615,42.66723355720297,7,0
0.2769804298877716,14.947182555945275,18,0
0.348942220211029,29.516012544157448,41,0
0.3927584290504455,19.847003387391705,19,1
0.566085696220398,13.74125253775335,35,1
0.4029282927513122,44.32787810859346,41,1
0.2403632998466491,9.379684096974566,19,1
0.2981107234954834,4.240579561788155,38,0
0.166610836982727,17.09634692728302,23,0
0.5183713436126709,35.881957382078376,8,1
0.3913506269454956,40.37158029881409,22,1
